"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(1,3)) []","im(S(1,4)) []","im(S(2,1)) []","im(S(2,2)) []","im(S(2,3)) []","im(S(2,4)) []","im(S(3,1)) []","im(S(3,2)) []","im(S(3,3)) []","im(S(3,4)) []","im(S(4,1)) []","im(S(4,2)) []","im(S(4,3)) []","im(S(4,4)) []"
4.5,0.0113295029617589,0.0471670790415669,0.782310262524803,0.00970842131138099,0.0471670790415667,0.0423995598467906,-0.00981373352094056,-0.302470999727746,0.782310262524802,-0.0098137335209399,0.0136305059034475,-0.0472084717459325,0.00970842131138148,-0.302470999727744,-0.0472084717459317,0.0430524619605036
4.6,0.0694704744304498,0.0553358210156648,0.78366044063176,0.00666375971229095,0.0553358210156651,0.0886738846529605,-0.00673132004001588,-0.159342775092015,0.783660440631757,-0.00673132004001564,0.0722142801340596,-0.055388635106447,0.00666375971229175,-0.159342775092014,-0.0553886351064464,0.0890335347000306
4.7,0.125409343788555,0.063545204237939,0.777390550738213,0.00368823414984868,0.0635452042379394,0.145564578833681,-0.00370457564453252,-0.00931973317986455,0.77739055073821,-0.00370457564453276,0.128577311330869,-0.0636081436405085,0.00368823414984863,-0.00931973317986316,-0.0636081436405086,0.145594395159761
4.8,0.178250726646198,0.0707218440640536,0.763231514794713,6.08919804166809E-05,0.0707218440640536,0.203141605998189,-1.5940259868023E-05,0.133263159785451,0.76323151479471,-1.59402598680547E-05,0.181808370596641,-0.0707975618028044,6.08919804162297E-05,0.133263159785452,-0.070797561802805,0.202860300370832
4.9,0.227035193045562,0.0750109929274187,0.740951264908377,-0.0056047119316912,0.0750109929274183,0.234918720334803,0.00571035270651982,0.239248740409544,0.740951264908373,0.00571035270652013,0.23093150120314,-0.0751148574309555,-0.00560471193169119,0.239248740409545,-0.0751148574309559,0.23441867656793
5,0.270860458950202,0.0743309556104176,0.710429535791174,-0.0148334928613255,0.0743309556104179,0.203055341149717,0.0149802899891778,0.269219879208016,0.710429535791173,0.0149802899891776,0.275028015390733,-0.074499926720108,-0.0148334928613257,0.269219879208016,-0.0744999267201083,0.202532885876946
5.1,0.309018191806738,0.0682635854802089,0.671518209880889,-0.0274450099781456,0.0682635854802099,0.0942217054968701,0.0275983888998085,0.206173237678118,0.67151820988089,0.0275983888998079,0.313371701319856,-0.0685472575629561,-0.0274450099781474,0.206173237678118,-0.0685472575629573,0.0940049321816805
5.2,0.34099383807322,0.0592301499347488,0.623882257159382,-0.0403270019495651,0.0592301499347485,-0.0539534867697705,0.0404603356962798,0.0870193396364451,0.623882257159381,0.0404603356962803,0.345427029786946,-0.059657388812602,-0.0403270019495672,0.0870193396364451,-0.0596573888126038,-0.0536622057610439
5.3,0.366352040359734,0.0502318257350772,0.567375099517811,-0.0496769414577569,0.050231825735075,-0.185108070799866,0.0497881612680684,-0.0275429942278329,0.567375099517811,0.0497881612680707,0.370737185451192,-0.0507890756129807,-0.0496769414577577,-0.0275429942278334,-0.0507890756129817,-0.184236048744289
5.4,0.384675861284809,0.0422296195001053,0.502132792307149,-0.0537108471391061,0.0422296195001026,-0.260468841657406,0.0538141433613766,-0.10363230317457,0.50213279230715,0.0538141433613792,0.388867196599137,-0.0428721861151418,-0.0537108471391066,-0.10363230317457,-0.0428721861151423,-0.259170218819059
5.5,0.395620325500286,0.0343990410527597,0.428492925126409,-0.0524482041764775,0.0343990410527578,-0.287814561480133,0.0525583654907382,-0.138792259221316,0.42849292512641,0.05255836549074,0.399458826499409,-0.035070251396812,-0.0524482041764791,-0.138792259221314,-0.0350702513968136,-0.286136320055113
5.6,0.399016152050795,0.0254743630829377,0.347006700391109,-0.0464446714572565,0.0254743630829367,-0.280512650157148,0.0465684961803167,-0.142641494688857,0.347006700391109,0.0465684961803174,0.402334198589472,-0.0261152854575776,-0.0464446714572592,-0.142641494688856,-0.0261152854575808,-0.278589169333054
5.7,0.394957570077168,0.0145060787745261,0.258471738434701,-0.0362280754512669,0.0145060787745255,-0.250865022354347,0.0363619933645,-0.124356601973376,0.2584717384347,0.0363619933645001,0.39758399193284,-0.0150586610848541,-0.0362280754512697,-0.124356601973376,-0.015058661084858,-0.248838002829127
5.8,0.383846626287009,0.00109075693337751,0.163947865740178,-0.0223299216578777,0.001090756933377,-0.212493390968051,0.0224604559947992,-0.0891717771769081,0.163947865740177,0.0224604559947992,0.385612825834547,-0.00149990331988371,-0.0223299216578797,-0.0891717771769107,-0.00149990331988691,-0.210461351192297
5.9,0.366389281848364,-0.0145759529555818,0.0647482169810214,-0.00549492842868271,-0.0145759529555822,-0.176366891697948,0.00560077634975626,-0.0389692547804686,0.0647482169810206,0.00560077634975635,0.367136418612646,0.0143588829463246,-0.00549492842868382,-0.0389692547804713,0.0143588829463229,-0.174451606214842
6,0.343548595551317,-0.0316924130025951,-0.0375963626535784,0.0131439588705553,-0.0316924130025951,-0.149079642513952,-0.0130882866855862,0.0257236939976966,-0.0375963626535781,-0.0130882866855861,0.343135128267065,0.0317042538915971,0.0131439588705547,0.0257236939976956,0.0317042538915967,-0.147419781761573
6.1,0.316466720487664,-0.0489027205955064,-0.141398412468025,0.0320213804425866,-0.0489027205955061,-0.13322696692205,-0.032040511774392,0.103717507543368,-0.141398412468024,-0.0320405117743921,0.314775272434479,0.0491620880168875,0.0320213804425861,0.103717507543368,0.0491620880168874,-0.131940806832494
6.2,0.286371960887047,-0.0644619226583346,-0.244895156167894,0.0492711131467179,-0.0644619226583343,-0.128627843103734,-0.0493831440345307,0.192112335325554,-0.244895156167893,-0.049383144034531,0.283314547066073,0.0649636110138694,0.0492711131467176,0.192112335325553,0.0649636110138691,-0.127789697930229
6.3,0.254488320791913,-0.07654561668912,-0.346340520581564,0.0630190770754534,-0.0765456166891197,-0.133305882217271,-0.0632305969755554,0.286374934445462,-0.346340520581565,-0.0632305969755561,0.250009371702317,0.0772584199376379,0.0630190770754535,0.286374934445461,0.0772584199376378,-0.132941439595971
6.4,0.221962297234629,-0.0836591500477437,-0.444095293292623,0.0717521436634822,-0.0836591500477433,-0.143783704118593,-0.072055298001384,0.380929223778272,-0.444095293292627,-0.0720552980013849,0.216039478973,0.0845292460401763,0.0717521436634823,0.38092922377827,0.0845292460401767,-0.143871499439512
6.5,0.189816362021441,-0.0850130330153743,-0.536701723769101,0.0746335761091923,-0.0850130330153737,-0.154846082038022,-0.0750060307421261,0.469729497795863,-0.536701723769106,-0.0750060307421271,0.182459751830318,0.0859729155456913,0.0746335761091916,0.469729497795861,0.0859729155456911,-0.155315591899895
