"Freq [GHz]","re(S(1,1)) []","re(S(1,2)) []","re(S(2,1)) []","re(S(2,2)) []"
3,0.988341223780233,-0.0336930994322488,-0.0336930994322487,0.779779455680951
3.1,0.98042087773761,-0.0462783601533558,-0.0462783601533557,0.690883282812973
3.2,0.963229887261665,-0.0597061441846596,-0.0597061441846595,0.58742601991488
3.3,0.937102213937023,-0.0738069390528679,-0.0738069390528678,0.470898472897498
3.4,0.902461797706575,-0.0883040884983587,-0.0883040884983589,0.343521649814935
3.5,0.859824501584995,-0.102762175915007,-0.102762175915007,0.208535503817005
3.6,0.809802387494673,-0.116521957474705,-0.116521957474705,0.0705587608290912
3.7,0.753108926117101,-0.128631372717728,-0.128631372717729,-0.0640401427099014
3.8,0.690560688300325,-0.137799979201411,-0.137799979201412,-0.186925111812508
3.9,0.623066225527822,-0.142431742247512,-0.142431742247512,-0.288048776360583
4,0.551588203603528,-0.140816198384499,-0.140816198384499,-0.356839399654781
4.1,0.47706691960478,-0.131542355357462,-0.131542355357461,-0.384662765932186
4.2,0.400311800478344,-0.11408863626688,-0.11408863626688,-0.368237872623355
4.3,0.321902487835811,-0.0893399713210382,-0.0893399713210376,-0.312519788542724
4.4,0.242164897771898,-0.0596555952843142,-0.059655595284314,-0.230885752569576
4.5,0.161258205604373,-0.0282966676330283,-0.0282966676330282,-0.141621793997075
4.6,0.0793318147830742,0.00152791941563807,0.00152791941563818,-0.0623275863071189
4.7,-0.003338689066962,0.0274640725852944,0.0274640725852941,-0.00536124135580507
4.8,-0.0862990224582246,0.0483142478765041,0.0483142478765045,0.0237300900228961
4.9,-0.168942783034258,0.0638810052558233,0.0638810052558229,0.0251415348767394
5,-0.250574722111898,0.0746072616524213,0.0746072616524213,0.00263111412761607
5.1,-0.330472876877259,0.0812322918844471,0.0812322918844471,-0.038505408067835
5.2,-0.407932811468596,0.0845563743321188,0.0845563743321188,-0.0927937070908013
5.3,-0.482293106394665,0.085315276387335,0.0853152763873352,-0.155290730504056
5.4,-0.552947466586037,0.0841314099803707,0.0841314099803707,-0.221850406628163
5.5,-0.61934914939654,0.0815079847606084,0.0815079847606081,-0.289144918494542
5.6,-0.681011759833577,0.0778427966201675,0.0778427966201672,-0.354576912902199
5.7,-0.737508765541434,0.0734483039037399,0.0734483039037401,-0.416158125442799
5.8,-0.78847289537412,0.0685714031730894,0.0685714031730894,-0.472390243789433
5.9,-0.833595870956025,0.0634101340977445,0.0634101340977442,-0.522161779987302
6,-0.872628515495676,0.0581264438178305,0.0581264438178304,-0.564664011758764
6.1,-0.905381048868148,0.05285498857733,0.0528549885773301,-0.599324628695437
6.2,-0.931723230932617,0.0477083016726953,0.0477083016726952,-0.625756421451682
6.3,-0.951583925182574,0.0427788269588384,0.0427788269588383,-0.643718429305641
6.4,-0.964949626464323,0.0381384620840138,0.0381384620840138,-0.65308750418407
6.5,-0.971861552861257,0.0338364265714673,0.0338364265714673,-0.653838800577662
