"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(1,3)) []","im(S(1,4)) []","im(S(2,1)) []","im(S(2,2)) []","im(S(2,3)) []","im(S(2,4)) []","im(S(3,1)) []","im(S(3,2)) []","im(S(3,3)) []","im(S(3,4)) []","im(S(4,1)) []","im(S(4,2)) []","im(S(4,3)) []","im(S(4,4)) []"
3,-0.445988744198959,0.00540012076978753,-0.279339677192534,-0.125739067929914,0.00540012076978579,0.253721982311582,-0.125738587527811,0.323936807029027,-0.279339677192531,-0.125738587527821,-0.44584587839903,0.00525895130781179,-0.125739067929919,0.323936807029035,0.00525895130781537,0.254438440242464
3.1,-0.440506031879115,0.0496805659224011,-0.16179939328388,-0.257568701217986,0.0496805659223876,0.336301068413484,-0.257787587021521,0.375293987297363,-0.161799393283891,-0.257787587021525,-0.440358047116797,0.0491969456072632,-0.257568701217995,0.375293987297376,0.0491969456072723,0.337496688436779
3.2,-0.43281796562306,0.0757217331511574,-0.0165186321005745,-0.365759159112445,0.0757217331511471,0.411543263982668,-0.366246074556831,0.380487589296909,-0.0165186321005851,-0.366246074556832,-0.432388604352174,0.0745747718198427,-0.365759159112448,0.380487589296918,0.0745747718198474,0.413241508892643
3.3,-0.418194979646691,0.0832953443505484,0.146727442061214,-0.430951332801728,0.0832953443505441,0.458559590905264,-0.431726214403134,0.337596103590035,0.146727442061212,-0.431726214403137,-0.416964070219866,0.0811695122270911,-0.43095133280173,0.337596103590039,0.0811695122270949,0.460584122797924
3.4,-0.388277044120759,0.0804623906962277,0.310737889402287,-0.43475793538099,0.080462390696221,0.455560035569069,-0.435740706433176,0.249351923681687,0.310737889402289,-0.435740706433187,-0.385413846648666,0.0771815849617287,-0.434757935380995,0.24935192368169,0.0771815849617357,0.457462209928617
3.5,-0.336007094629017,0.0845467890686417,0.445557768840138,-0.35592590362676,0.0845467890686317,0.393427738924977,-0.356782490749476,0.117972105165669,0.445557768840139,-0.356782490749491,-0.330409359680612,0.0803289590984009,-0.355925903626755,0.11797210516567,0.0803289590984004,0.394325784004003
3.6,-0.261195879710523,0.108988336432525,0.481254163115497,-0.151799136957618,0.108988336432525,0.300970516940659,-0.151599468308364,-0.0573335485951783,0.481254163115493,-0.151599468308367,-0.251595444553954,0.105514342237718,-0.15179913695761,-0.0573335485951742,0.105514342237709,0.298633838963712
3.7,-0.226190960540684,0.165862205756658,-0.0336064127415829,0.372365491567421,0.165862205756663,0.321714887640083,0.37424603768983,-0.17611612678146,-0.0336064127415807,0.374246037689831,-0.227623697011988,0.180464117697282,0.3723654915674,-0.176116126781448,0.180464117697276,0.309323850862865
3.8,-0.0944628562512394,0.331015702935966,0.0407666127111657,0.152303835795284,0.331015702935975,-0.0522700060597895,0.151555950565011,0.0543245287566967,0.0407666127111661,0.15155595056501,-0.100751109975001,0.335414220216694,0.152303835795287,0.0543245287566949,0.335414220216692,-0.0523957202886253
3.9,-0.518311319241027,0.502800661534686,-0.0014005491337495,0.0779955080601251,0.502800661534694,-0.0536502253563634,0.07785055559718,0.159398709284179,-0.00140054913373631,0.0778505555971788,-0.519924128993144,0.502488588425969,0.0779955080601161,0.159398709284185,0.502488588425961,-0.0527399501472868
4,-0.599536710124545,0.44219482075772,-0.0546134322428749,0.00798906442962345,0.442194820757723,-0.0500647265117517,0.00822513223934049,0.119396184059972,-0.0546134322428752,0.00822513223934182,-0.599802876133291,0.442453981527669,0.00798906442962679,0.119396184059969,0.442453981527667,-0.050573127604643
4.1,-0.489650244284588,0.254224241944928,-0.105384253982817,0.0170322419465309,0.254224241944928,0.0302574648044358,0.0162363381721095,-0.0866790320966937,-0.105384253982818,0.0162363381721105,-0.492275237875928,0.25711214180331,0.0170322419465344,-0.0866790320966943,0.257112141803311,0.0294303127220016
4.2,-0.387596720901207,0.2934762882748,0.00500656653005832,-0.134498027454979,0.293476288274798,-0.113020441799934,-0.134437966644228,-0.0499884446989836,0.00500656653006003,-0.134437966644228,-0.387750907730834,0.293869129292288,-0.13449802745498,-0.0499884446989832,0.293869129292285,-0.111835120180018
4.3,0.0563437544696572,0.116480692533549,0.249256079225672,-0.102446469040409,0.116480692533546,0.0126276231410564,-0.106027230228435,-0.262755500629747,0.249256079225671,-0.106027230228428,0.0509551956638247,0.122692893063013,-0.102446469040408,-0.262755500629747,0.122692893063013,0.0105782491472804
