"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(2,1)) []","im(S(2,2)) []"
3,-0.802378103921454,0.0377793006018595,0.0377793006018595,0.147480351620854
3.1,-0.75601557433761,0.0409149488318983,0.0409149488318983,0.265719228090233
3.2,-0.705437654870907,0.0436998460297633,0.0436998460297632,0.377926168955451
3.3,-0.650911588528159,0.0460198442275411,0.046019844227541,0.48096252255447
3.4,-0.592727768391341,0.0477548688798902,0.0477548688798901,0.571592059061322
3.5,-0.531198210565945,0.0487835133252685,0.0487835133252685,0.646619681759164
3.6,-0.466654828737722,0.048989376230512,0.048989376230512,0.70307195324126
3.7,-0.399447535167074,0.0482690937860728,0.0482690937860728,0.738414514984768
3.8,-0.329942205998246,0.0465416948002988,0.0465416948002989,0.750793006578422
3.9,-0.258518560059038,0.0437584958907039,0.043758495890704,0.739274226774998
4,-0.185568007471056,0.0399123292109429,0.039912329210943,0.704055058247733
4.1,-0.111491525071886,0.0350445807754757,0.0350445807754758,0.646601127301092
4.2,-0.0366976082949398,0.0292484636245892,0.0292484636245893,0.569678605978576
4.3,0.0383996664217804,0.0226672778157738,0.0226672778157738,0.477253295860663
4.4,0.113382456765301,0.015487140078648,0.0154871400786479,0.374250962283339
4.5,0.187830860500707,0.00792467299965532,0.00792467299965524,0.266198211434546
4.6,0.261324549101568,0.000211164149889957,0.000211164149889853,0.158787526428687
4.7,0.333444382952191,-0.00742457059702106,-0.00742457059702116,0.0574261427356192
4.8,0.403774068787999,-0.0147721868591782,-0.0147721868591783,-0.0331688464785672
4.9,0.471901915003958,-0.0216526150751044,-0.0216526150751045,-0.109278115497695
5,0.537422724722421,-0.0279264018614014,-0.0279264018614015,-0.168360896628409
5.1,0.599939843491618,-0.0334972691021005,-0.0334972691021005,-0.209104218763698
5.2,0.659067352948191,-0.0383113976240775,-0.0383113976240776,-0.231357365575878
5.3,0.714432378578252,-0.0423534786067337,-0.0423534786067337,-0.235982070135549
5.4,0.76567746269298,-0.0456407777157524,-0.0456407777157525,-0.224653797951691
5.5,0.812462945062677,-0.0482163838593773,-0.0482163838593774,-0.199646883778668
5.6,0.854469293700361,-0.0501425751655017,-0.0501425751655017,-0.163629108027359
5.7,0.891399335958363,-0.0514949374325383,-0.0514949374325384,-0.119482413483668
5.8,0.922980353398966,-0.0523575936675265,-0.0523575936675265,-0.0701580226375739
5.9,0.948966020497697,-0.0528196894579259,-0.0528196894579259,-0.0185673916643396
6,0.96913818493865,-0.0529731395319423,-0.0529731395319423,0.0324944394399546
6.1,0.983308504260212,-0.0529115681084924,-0.0529115681084922,0.0803996791082243
6.2,0.991319968578183,-0.0527303510110156,-0.0527303510110155,0.122721226481374
6.3,0.993048351156225,-0.0525276648979604,-0.0525276648979603,0.157258168580478
6.4,0.988403637136154,-0.0524064282005411,-0.052406428200541,0.182063264626216
6.5,0.977331485398404,-0.0524769013258222,-0.0524769013258223,0.195482335282484
