"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(2,1)) []","im(S(2,2)) []"
3,-0.805244539666443,-0.109659623234023,-0.109659623234023,-0.782620086788261
3.1,-0.818446881624843,-0.0441749161284777,-0.0441749161284781,-0.814461304016116
3.2,-0.827651326467289,0.0196089454276067,0.0196089454276062,-0.828104994121075
3.3,-0.833724451446772,0.0796708011652478,0.0796708011652473,-0.823034926840809
3.4,-0.836788757707489,0.134226662559494,0.134226662559494,-0.798838813216087
3.5,-0.83649164363201,0.181862547783293,0.181862547783293,-0.75517120409063
3.6,-0.832197054229622,0.221592876781718,0.221592876781719,-0.691764248707611
3.7,-0.823118499479193,0.252842595581659,0.252842595581659,-0.608495280162586
3.8,-0.808418766362786,0.275370293268342,0.275370293268342,-0.50551985694395
3.9,-0.787294813696199,0.289160038481769,0.289160038481769,-0.383477023390601
4,-0.759057960266525,0.294311496465955,0.294311496465955,-0.243767665711706
4.1,-0.723211771449374,0.290955092536399,0.290955092536399,-0.0888942467140266
4.2,-0.679521627831782,0.279216280332376,0.279216280332376,0.0771706961960191
4.3,-0.628057288529906,0.259252763821881,0.259252763821881,0.248647205474669
4.4,-0.569170254813429,0.231388334042462,0.231388334042463,0.4177274816396
4.5,-0.503358834403276,0.196356780499154,0.196356780499155,0.574571090812155
4.6,-0.431051666246327,0.15563085103738,0.155630851037381,0.707617288465463
4.7,-0.35255574036381,0.111728381008705,0.111728381008705,0.804369316692167
4.8,-0.268414423281007,0.0682810630307552,0.0682810630307553,0.853052114813631
4.9,-0.179816012420193,0.0296215941520172,0.0296215941520175,0.845926037739357
5,-0.0884743282282879,-0.000164483692671306,-0.000164483692670714,0.78426938377244
5.1,0.00383040005341239,-0.0183803359020402,-0.0183803359020398,0.681049654084548
5.2,0.0955583157972706,-0.0244394945089532,-0.0244394945089533,0.555040524622492
5.3,0.185476543334961,-0.019746377830581,-0.0197463778305811,0.420211380823868
5.4,0.272617664886252,-0.00681129238301279,-0.0068112923830122,0.282358281414815
5.5,0.356217989891113,0.0119795045318705,0.0119795045318719,0.143417524845214
5.6,0.435659005817488,0.0353057840183529,0.0353057840183533,0.00551416342483706
5.7,0.510412316535718,0.0626920115123776,0.0626920115123769,-0.128048450559428
5.8,0.579985908866597,0.0932294083159858,0.0932294083159858,-0.253345887989168
5.9,0.643871726037234,0.125155013379842,0.125155013379843,-0.366554583325651
6,0.70149667426511,0.156726830747796,0.156726830747796,-0.464420425294034
6.1,0.752181012754822,0.186817889630461,0.18681788963046,-0.544490358582951
6.2,0.795109989818598,0.214795584702218,0.214795584702217,-0.605201045211737
6.3,0.829326718599833,0.240209888983101,0.240209888983099,-0.645890399227246
6.4,0.853756185624245,0.262577533417296,0.262577533417296,-0.666761713586518
6.5,0.867270776094883,0.281283933639772,0.281283933639774,-0.668808544195086
