"Freq [GHz]","re(S(1,1)) []","re(S(1,2)) []","re(S(1,3)) []","re(S(1,4)) []","re(S(2,1)) []","re(S(2,2)) []","re(S(2,3)) []","re(S(2,4)) []","re(S(3,1)) []","re(S(3,2)) []","re(S(3,3)) []","re(S(3,4)) []","re(S(4,1)) []","re(S(4,2)) []","re(S(4,3)) []","re(S(4,4)) []"
3,-0.318514697831222,0.0360977998240668,-0.664375571039883,0.0414838886522922,0.0360977998240671,0.772991205705104,0.0412755669849781,-0.223410242087971,-0.664375571039883,0.0412755669849787,-0.318336753177712,0.0360858053903063,0.0414838886522931,-0.223410242087971,0.0360858053903052,0.772649077836028
3.1,-0.370169723410489,0.0365079885528496,-0.622974065818983,0.0428242153968119,0.0365079885528498,0.679324554892037,0.042611237011557,-0.311784549631544,-0.622974065818986,0.0426112370115575,-0.370030056133484,0.0365010273682882,0.0428242153968129,-0.311784549631544,0.0365010273682874,0.67889612176999
3.2,-0.414856191212408,0.0353920320732384,-0.572837466032044,0.0423930932047927,0.0353920320732385,0.566187479536837,0.0421814215674272,-0.409404091966419,-0.57283746603205,0.0421814215674276,-0.414755936783075,0.0353947963856297,0.0423930932047936,-0.409404091966418,0.0353947963856291,0.565680350486853
3.3,-0.451701935604705,0.032238836181829,-0.513888477533788,0.0395754318421011,0.0322388361818291,0.438244163520448,0.0393718090958701,-0.511825838664709,-0.513888477533793,0.0393718090958703,-0.451639506218935,0.0322551424335362,0.0395754318421019,-0.511825838664708,0.0322551424335356,0.437666969838402
3.4,-0.479909963535234,0.0265808506504186,-0.446144584529367,0.0338378769823616,0.0265808506504186,0.304173754255226,0.0336493923245217,-0.610613286767574,-0.446144584529369,0.0336493923245217,-0.47988107111841,0.0266130015007266,0.0338378769823622,-0.610613286767573,0.0266130015007262,0.303537822042156
3.5,-0.498773372894331,0.0181969723549213,-0.369728597371569,0.0249603793913568,0.0181969723549213,0.177494796801367,0.024793723676492,-0.69250513863863,-0.369728597371568,0.0247937236764919,-0.498771242592907,0.0182453984888164,0.0249603793913571,-0.692505138638629,0.0182453984888161,0.176816568619425
3.6,-0.507703325834346,0.00739323718127039,-0.284887389507649,0.0133083774020712,0.00739323718127023,0.0756120977540501,0.0131688014162718,-0.740404678661323,-0.284887389507647,0.0131688014162718,-0.507719081962909,0.00745653260117432,0.0133083774020713,-0.740404678661324,0.00745653260117432,0.0749155714025261
3.7,-0.506273488547295,-0.00479001306064675,-0.192023662582259,-1.88220963118475E-05,-0.00479001306064696,0.0156445019096567,-0.000128526259821908,-0.737621197254815,-0.192023662582256,-0.000128526259821739,-0.506296695500424,-0.00471503799770017,-1.88220963119236E-05,-0.737621197254815,-0.0047150379976999,0.0149621492087758
3.8,-0.494283530251412,-0.016704606938684,-0.091744804150305,-0.0133672470620183,-0.0167046069386841,0.00742042752410712,-0.0134470632787727,-0.674908988915968,-0.0917448041503035,-0.0134470632787726,-0.494302871725141,-0.0166233756519863,-0.0133672470620186,-0.674908988915968,-0.016623375651986,0.00679086575845842
3.9,-0.471842258328353,-0.0266698659777878,0.015069088477089,-0.0250676547446735,-0.0266698659777876,0.0475888569325384,-0.0251194462498505,-0.556295016651362,0.0150690884770882,-0.0251194462498505,-0.471846337487829,-0.0265904910382663,-0.0250676547446737,-0.556295016651361,-0.0265904910382665,0.0470509449378966
4,-0.439467170089701,-0.0336882473013238,0.12717956551004,-0.034059999039037,-0.0336882473013234,0.119960206198176,-0.0340858410060913,-0.398640872257389,0.127179565510038,-0.0340858410060914,-0.439445409242307,-0.0336206118902233,-0.0340599990390372,-0.398640872257387,-0.033620611890224,0.119545802068786
4.1,-0.398191174136224,-0.0377799353549958,0.242893808453962,-0.0402161551977265,-0.0377799353549953,0.202526798124024,-0.040217074497014,-0.224615775666502,0.242893808453959,-0.0402170744970142,-0.398134783198534,-0.0377334043511437,-0.0402161551977265,-0.2246157756665,-0.0377334043511447,0.202255738115699
4.2,-0.349659053057312,-0.0397636081684612,0.359973493389237,-0.0442104600300164,-0.0397636081684609,0.275855535813186,-0.0441861802488171,-0.0543973606034659,0.359973493389235,-0.0441861802488172,-0.349562019812973,-0.0397452657717515,-0.0442104600300163,-0.0543973606034647,-0.0397452657717522,0.275734841675683
4.3,-0.296187050917944,-0.0407680301384602,0.47557361218182,-0.047097389431659,-0.0407680301384602,0.327710001442258,-0.0470465471571034,0.0988493023431828,0.47557361218182,-0.0470465471571033,-0.29604708104395,-0.0407826919749691,-0.0470973894316588,0.098849302343183,-0.0407826919749694,0.327736547653436
4.4,-0.240751438345589,-0.0418119993143116,0.58624602906759,-0.0498518654069421,-0.0418119993143118,0.353230216351526,-0.0497720722736722,0.229073754312752,0.586246029067591,-0.049772072273672,-0.240570738415792,-0.0418631891175516,-0.0498518654069418,0.229073754312751,-0.0418631891175515,0.353394713662162
4.5,-0.186870095612345,-0.0435700954604458,0.68804807682179,-0.0530398566135081,-0.0435700954604458,0.352892892313901,-0.0529280050171035,0.335180561298868,0.688048076821788,-0.0529280050171033,-0.186655849113832,-0.0436603278636899,-0.0530398566135078,0.335180561298867,-0.0436603278636899,0.353183457120831
4.6,-0.138349344763427,-0.0462772321985181,0.776791796402552,-0.0566744858426794,-0.0462772321985177,0.330338953701571,-0.0565283657196047,0.418600953524142,0.776791796402546,-0.0565283657196044,-0.138113687081341,-0.0464066180980416,-0.0566744858426792,0.418600953524143,-0.0464066180980421,0.330743461608536
4.7,-0.0988889337360343,-0.0496983113213914,0.848448095515095,-0.0602443649255885,-0.0496983113213908,0.290940252239819,-0.0600658179916507,0.481400535912898,0.848448095515083,-0.0600658179916503,-0.0986482076644707,-0.0498617582183988,-0.0602443649255884,0.481400535912899,-0.0498617582184,0.291447144640397
4.8,-0.0715705742257216,-0.0531304338644396,0.899678874293093,-0.0628672406933652,-0.053130433864439,0.241060273298484,-0.0626652352412148,0.524945063825132,0.899678874293078,-0.0626652352412143,-0.0713436863786243,-0.0533149560245572,-0.0628672406933654,0.524945063825134,-0.0533149560245587,0.241657344261049
4.9,-0.0582976383674606,-0.055456950077125,0.928412896458526,-0.0635116389311129,-0.0554569500771248,0.187421009431345,-0.0633025342939758,0.549116510850139,0.928412896458514,-0.0633025342939753,-0.0581035113610817,-0.0556414984908689,-0.0635116389311132,0.549116510850141,-0.0556414984908701,0.188091419411193
5,-0.0593057226159081,-0.0553134137438124,0.934320920613139,-0.0612400046704613,-0.0553134137438126,0.135633156884997,-0.0610432049705054,0.552873457197468,0.934320920613133,-0.061043204970505,-0.059160223817275,-0.05547348854999,-0.0612400046704616,0.552873457197468,-0.0554734885499904,0.136348954583815
5.1,-0.0729241149357324,-0.051431161855398,0.919004314560332,-0.0554462689638285,-0.0514311618553986,0.0874480037547463,-0.0552762590314818,0.537498111352775,0.919004314560332,-0.0552762590314817,-0.07283740160213,-0.0515482107294808,-0.0554462689638286,0.537498111352774,-0.0515482107294804,0.0881658527974117
5.2,-0.0958050712461256,-0.0431481108545584,0.885721635696373,-0.046064354232411,-0.0431481108545588,0.0388388087299258,-0.0459232395284935,0.509997077613766,0.885721635696375,-0.0459232395284936,-0.0957806490990836,-0.0432193334490834,-0.0460643542324109,0.509997077613765,-0.0432193334490829,0.0395069453200515
5.3,-0.123753487729287,-0.0308984522391636,0.838585851562878,-0.033698507259513,-0.0308984522391637,-0.0172883503634475,-0.0335743403944316,0.47964367092001,0.838585851562876,-0.0335743403944316,-0.123789703958802,-0.0309395295966202,-0.0336985072595129,0.479643670920011,-0.0309395295966201,-0.0167117092893199
5.4,-0.152979869612572,-0.0163373856282232,0.781405944402446,-0.0195949201523264,-0.0163373856282229,-0.0852132209659373,-0.0194682508339457,0.451125955894574,0.781405944402439,-0.0194682508339456,-0.15307279662424,-0.0163743121997436,-0.0195949201523266,0.451125955894576,-0.0163743121997442,-0.0847466271279181
5.5,-0.181188982353404,-0.00187812424901388,0.716647325321055,-0.00539444085470309,-0.00187812424901352,-0.163898219663544,-0.00524942526553943,0.424124308055265,0.71664732532105,-0.00524942526553919,-0.181334159182475,-0.00193379247230155,-0.00539444085470355,0.424124308055269,-0.00193379247230249,-0.163539731028366
5.6,-0.207856872580947,0.0101524285402281,0.645080935575355,0.00728834724819121,0.0101524285402283,-0.249119907740913,0.0074561152132627,0.396776344634232,0.645080935575355,0.007456115213263,-0.208048296657879,0.0100666815288517,0.00728834724819069,0.396776344634236,0.0100666815288509,-0.248857429302665
5.7,-0.233594488165435,0.0182212747382885,0.566327863927715,0.0172884973637724,0.0182212747382886,-0.336254911385842,0.0174724542931531,0.367662379508573,0.566327863927718,0.0174724542931533,-0.233821941895598,0.0181051963074614,0.0172884973637721,0.367662379508576,0.0181051963074608,-0.336073910982815
5.8,-0.259150217238542,0.0218103547228449,0.479887311055176,0.0241258839855077,0.0218103547228451,-0.421557080843572,0.0243149459054234,0.336106986935237,0.479887311055178,0.0243149459054236,-0.259397257239018,0.021669613920762,0.0241258839855077,0.33610698693524,0.0216696139207616,-0.421443722386921
