"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(1,3)) []","im(S(1,4)) []","im(S(2,1)) []","im(S(2,2)) []","im(S(2,3)) []","im(S(2,4)) []","im(S(3,1)) []","im(S(3,2)) []","im(S(3,3)) []","im(S(3,4)) []","im(S(4,1)) []","im(S(4,2)) []","im(S(4,3)) []","im(S(4,4)) []"
3,-0.534184061414201,-0.0188747938700469,0.384181080399921,-0.00624288661640475,-0.0188747938700469,-0.382656232406465,-0.00625986131559003,-0.382952955994769,0.384181080399922,-0.00625986131559028,-0.534299979472953,-0.0189092591339128,-0.00624288661640371,-0.38295295599477,-0.0189092591339138,-0.383317380378239
3.1,-0.488362669129012,-0.0259795857586716,0.460271939442836,-0.0145000065762694,-0.0259795857586717,-0.475606943015271,-0.0144839655674497,-0.374640952634648,0.460271939442834,-0.0144839655674501,-0.48848011901769,-0.0260037221417667,-0.0145000065762686,-0.374640952634648,-0.0260037221417673,-0.476187466392059
3.2,-0.436323796365732,-0.0339345023186329,0.533322057181888,-0.023874449898959,-0.0339345023186331,-0.546604413266669,-0.0238236959187614,-0.345655874517068,0.533322057181888,-0.0238236959187619,-0.436433103299075,-0.033950754452498,-0.0238744498989584,-0.345655874517067,-0.0339507544524984,-0.547092675111151
3.3,-0.379026585523685,-0.0424032971627047,0.6023245521013,-0.03395487804193,-0.042403297162705,-0.588040879829875,-0.033869134548216,-0.289311063326466,0.602324552101302,-0.0338691345482165,-0.379117837135601,-0.0424157533284028,-0.0339548780419297,-0.289311063326466,-0.042415753328403,-0.588423792285617
3.4,-0.317559034800034,-0.0507447810798565,0.666193577184247,-0.0439771641181719,-0.0507447810798568,-0.592654968488939,-0.0438580158000213,-0.19922957520729,0.666193577184251,-0.0438580158000216,-0.317622854339512,-0.0507588197409673,-0.0439771641181719,-0.19922957520729,-0.0507588197409674,-0.59291745111641
3.5,-0.253156806529419,-0.0579689777974304,0.723758973443236,-0.0528131696052555,-0.0579689777974307,-0.555999658207006,-0.0526643655013707,-0.0718555825354917,0.723758973443239,-0.0526643655013709,-0.253185085806702,-0.0579906292271985,-0.0528131696052556,-0.0718555825354918,-0.0579906292271984,-0.556125197721388
3.6,-0.187224252154605,-0.0628516410618215,0.773756007490403,-0.0591384738579379,-0.0628516410618218,-0.480126344304842,-0.0589658161510714,0.0898196996461745,0.773756007490404,-0.0589658161510714,-0.187210811510664,-0.0628870106462622,-0.0591384738579379,0.0898196996461746,-0.0628870106462621,-0.48009942767237
3.7,-0.121353092211927,-0.0643042165661322,0.814813627852921,-0.0618268820645251,-0.0643042165661322,-0.376899036930899,-0.061637381125227,0.272950731354009,0.814813627852919,-0.0616373811252271,-0.121294239324316,-0.0643592688846776,-0.0618268820645251,0.272950731354011,-0.0643592688846777,-0.376709648083427
3.8,-0.057331920463635,-0.061916282126028,0.845447414016482,-0.0604426858918054,-0.0619162821260278,-0.267708408328579,-0.0602430170699557,0.455199225664833,0.845447414016478,-0.0602430170699558,-0.0572268807816498,-0.0619965506261491,-0.0604426858918052,0.455199225664835,-0.0619965506261496,-0.267357316359342
3.9,0.00286293261566333,-0.0563079576994398,0.864066328533245,-0.0555188544545082,-0.0563079576994395,-0.177328408961913,-0.0553138830741708,0.610948249248717,0.864066328533241,-0.055313883074171,0.00301174336309838,-0.0564172984966287,-0.0555188544545079,0.610948249248719,-0.0564172984966295,-0.176830491711876
4,0.0571071289206143,-0.0489288941325762,0.869005142549688,-0.0483721859193346,-0.0489288941325762,-0.12452653359866,-0.0481645821968333,0.720655797988743,0.869005142549685,-0.0481645821968333,0.0572940246122687,-0.049067684110191,-0.0483721859193342,0.720655797988744,-0.0490676841101918,-0.123909708690129
4.1,0.103211911164544,-0.0413979130853774,0.858596250538446,-0.0405416546016208,-0.0413979130853777,-0.115871590268355,-0.0403327275347993,0.776932217143379,0.858596250538445,-0.0403327275347991,0.103428088124052,-0.0415625015518675,-0.0405416546016203,0.776932217143379,-0.0415625015518678,-0.115171577988329
4.2,0.139063364083565,-0.0348718627593328,0.831294213180437,-0.0331998691980947,-0.0348718627593333,-0.14636163167923,-0.0329906917015988,0.783840577209033,0.831294213180436,-0.0329906917015983,0.139297332442809,-0.0350559036435452,-0.0331998691980942,0.783840577209032,-0.035055903643545,-0.145615388685293
