"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(1,3)) []","im(S(1,4)) []","im(S(2,1)) []","im(S(2,2)) []","im(S(2,3)) []","im(S(2,4)) []","im(S(3,1)) []","im(S(3,2)) []","im(S(3,3)) []","im(S(3,4)) []","im(S(4,1)) []","im(S(4,2)) []","im(S(4,3)) []","im(S(4,4)) []"
3,-0.306937477561191,-0.352222265812687,0.495475886859862,-0.179149037990325,-0.352222265812688,0.864007796532747,0.179138688287701,-0.0537655813025847,0.495475886859863,0.179138688287704,-0.306321559044447,0.35317884834945,-0.179149037990329,-0.0537655813025874,0.353178848349452,0.863605762293482
3.1,-0.277792319351121,-0.452044801620359,0.500823982566869,-0.0883631034320784,-0.45204480162037,0.726343319231131,0.0875124907675378,0.00591924980033006,0.50082398256687,0.0875124907675361,-0.277062873251826,0.452147635087883,-0.0883631034320777,0.00591924980033065,0.452147635087882,0.726333769237451
3.2,-0.598571559540935,-0.54573487359267,0.147843604598509,0.0371631543190127,-0.545734873592659,0.562429475452688,-0.037822248551101,0.0344346935761849,0.147843604598509,-0.0378222485511021,-0.598281776667255,0.546122856286129,0.0371631543190142,0.0344346935761865,0.546122856286133,0.562168856888411
3.3,-0.663529531598914,-0.502678709915045,0.0440013119014431,0.0627276039019004,-0.502678709915034,0.395269242583819,-0.0632021805290616,0.0272782193748316,0.044001311901443,-0.0632021805290633,-0.66340651934801,0.503192389538304,0.0627276039019,0.0272782193748321,0.503192389538305,0.395097434985663
3.4,-0.649166673407922,-0.408938944643039,-0.00190912262907758,0.0797239940588892,-0.408938944643034,0.202548193748229,-0.0800957357565192,0.0147331242789193,-0.00190912262907664,-0.080095735756519,-0.6489351727069,0.409317467976061,0.0797239940588892,0.0147331242789192,0.409317467976067,0.20274120437986
3.5,-0.536969720695095,-0.271126236369622,-0.108141549652805,0.115761250803134,-0.271126236369622,-0.0269174303963264,-0.115824411986219,-0.0227608015907427,-0.108141549652807,-0.115824411986218,-0.535359093823758,0.27074031033685,0.115761250803133,-0.0227608015907442,0.270740310336847,-0.0262895893910367
3.6,-0.419403752370546,-0.35353476836338,-0.206004623089574,-0.0944209183403764,-0.35353476836338,-0.23710479929403,0.0953116287257104,-0.0358686660026436,-0.206004623089575,0.0953116287257113,-0.415861666082258,0.355589292960607,-0.0944209183403766,-0.0358686660026434,0.355589292960609,-0.237677079496884
3.7,-0.552935749519952,-0.186556019844032,-0.00792833332829639,-0.0159970864703637,-0.18655601984403,-0.336825109809643,0.0162720332343897,-0.00217224175612988,-0.00792833332829655,0.0162720332343898,-0.553597482648054,0.186420755086326,-0.0159970864703633,-0.00217224175613009,0.186420755086325,-0.337202512430448
3.8,-0.489294015579058,0.0160046067003114,-0.00644070434151848,0.0026348814923992,0.0160046067003253,-0.499166681591975,-0.00265767646318438,0.00729612874858948,-0.00644070434152814,-0.00265767646318521,-0.48891346118003,-0.0157625692868355,0.00263488149239709,0.00729612874858756,-0.015762569286838,-0.498408074179312
3.9,-0.265301995869164,0.188656556080321,0.0173215716810864,0.0164185499811658,0.188656556080331,-0.669122953476321,-0.0171191257716523,0.0233789618795381,0.0173215716810887,-0.0171191257716559,-0.262237385842591,-0.188904481161588,0.0164185499811776,0.0233789618795366,-0.188904481161581,-0.668998935162612
4,-0.0714447542041517,0.260332906250051,-0.0494535282035789,-0.0227039584200228,0.260332906250053,-0.77957777181841,0.0229656727741969,-0.0160248953391639,-0.0494535282035784,0.022965672774197,-0.0701130818040321,-0.260650210332563,-0.0227039584200187,-0.0160248953391648,-0.260650210332564,-0.779087026139328
4.1,-0.0664388475001602,0.309820108621358,-0.0104962154343011,0.0918915676349171,0.309820108621364,-0.760545965335602,-0.0928332605955109,0.0246629917646526,-0.0104962154343002,-0.0928332605955109,-0.063682978685759,-0.309416865981128,0.0918915676349166,0.0246629917646543,-0.309416865981125,-0.760352286241201
4.2,-0.267626107975133,0.261084353181958,-0.0617475445500146,-0.00536328882621287,0.261084353181958,-0.637385644119359,0.00599134651025733,0.000904685350774556,-0.061747544550014,0.00599134651025723,-0.263819849303789,-0.262060370641094,-0.00536328882621342,0.000904685350773596,-0.262060370641092,-0.640179505385725
4.3,-0.295124846032144,0.411958811068445,0.237380440705757,0.0579632078357156,0.411958811068445,-0.317728901341434,-0.0578968470512018,0.120185526446142,0.237380440705755,-0.0578968470511987,-0.298647399145964,-0.41115413464132,0.0579632078357148,0.120185526446143,-0.411154134641321,-0.315325327324436
4.4,-0.346256441628176,0.314007155692331,-0.189815130595087,0.00712062478468278,0.314007155692333,-0.0244239448597197,-0.00729023579340128,0.00921826973272165,-0.189815130595086,-0.00729023579340139,-0.345700243885238,-0.313822430689934,0.00712062478468313,0.00921826973272038,-0.313822430689941,-0.024482304926255
4.5,-0.389024576117461,0.261509731438435,0.0900816327182472,-0.0587104166151332,0.261509731438436,0.457288624491781,0.0615871318963541,0.0408254036369866,0.0900816327182483,0.0615871318963539,-0.387209704988121,-0.258753978749971,-0.0587104166151346,0.0408254036369873,-0.258753978749968,0.457886141294872
4.6,-0.227673499398139,0.0413735622306262,0.0269536346651174,-0.0978943568980231,0.0413735622306272,0.721368986399862,0.0973536742910292,-0.0311945726276773,0.0269536346651182,0.0973536742910295,-0.225323981917023,-0.0405398445495227,-0.0978943568980241,-0.031194572627676,-0.0405398445495215,0.722442379336964
4.7,-0.135338794066439,-0.0993498678832582,-0.193054575462786,-0.0351168190483915,-0.0993498678832553,0.784037223350729,0.0349759169302438,-0.0719029885453287,-0.193054575462785,0.0349759169302433,-0.135685555909218,0.100663447511484,-0.0351168190483915,-0.0719029885453291,0.100663447511483,0.784232052166329
4.8,-0.10446926722122,-0.122876576075122,-0.195710207569278,0.0493235694648321,-0.122876576075126,0.643019593166471,-0.0495741178217591,-0.0702124474207529,-0.195710207569275,-0.0495741178217607,-0.104807313067751,0.123605408765916,0.0493235694648517,-0.0702124474207573,0.123605408765877,0.642770422456687
4.9,-0.0952390970860979,-0.0857756276155968,-0.105603456076338,0.102583511886562,-0.0857756276155944,0.404317123148451,-0.102979558089309,-0.0189421664438496,-0.105603456076334,-0.102979558089309,-0.095852495007113,0.0862451355053811,0.102583511886574,-0.0189421664438462,0.0862451355053817,0.403807147003735
5,-0.104745114879675,-0.0429969297908128,-0.00457390517388182,0.104949755792464,-0.0429969297908118,0.139411720873012,-0.10522962646839,0.0374018950001263,-0.00457390517388297,-0.105229626468387,-0.105806476853497,0.0432933374611076,0.104949755792468,0.0374018950001228,0.0432933374610992,0.138944088352351
5.1,-0.107070403558368,-0.00349004233221278,0.0822951322419179,0.0631058303333643,-0.00349004233221363,-0.116269208969434,-0.063115242603077,0.0575199022077705,0.0822951322419191,-0.0631152426030811,-0.108154161145402,0.00347430126496717,0.0631058303333706,0.0575199022077614,0.00347430126496023,-0.116345848477192
5.2,-0.0740325688708858,0.0489504304559907,0.134393262401735,0.00955807198279487,0.0489504304559911,-0.335682455662894,-0.00937902230784724,0.0423816445227955,0.134393262401737,-0.0093790223078497,-0.074709658549987,-0.0493001914859125,0.00955807198279637,0.0423816445227831,-0.0493001914859098,-0.335290438959861
5.3,-0.00427222266461698,0.126968113805801,0.148526393052189,-0.0280387222552467,0.126968113805801,-0.498940616980408,0.0282333108516455,0.0170428338399939,0.148526393052188,0.0282333108516469,-0.00446414493058132,-0.127557547943495,-0.0280387222552453,0.0170428338399873,-0.127557547943493,-0.498246599724121
5.4,0.0854370140457764,0.223643024976542,0.139272850489231,-0.0458989829995369,0.223643024976542,-0.60488350923247,0.0460094030557417,-0.0030197496229973,0.139272850489231,0.0460094030557417,0.085671422245174,-0.224395987642077,-0.0458989829995353,-0.00301974962299702,-0.224395987642072,-0.604038800192025
5.5,0.179585443948277,0.324058570667761,0.12047850166096,-0.0505069061259576,0.324058570667762,-0.66567869306542,0.0505143192769381,-0.0145436861770126,0.12047850166096,0.0505143192769377,0.180146502376255,-0.324938585317014,-0.0505069061259593,-0.0145436861770111,-0.324938585317012,-0.664770149946714
