"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(1,3)) []","im(S(1,4)) []","im(S(2,1)) []","im(S(2,2)) []","im(S(2,3)) []","im(S(2,4)) []","im(S(3,1)) []","im(S(3,2)) []","im(S(3,3)) []","im(S(3,4)) []","im(S(4,1)) []","im(S(4,2)) []","im(S(4,3)) []","im(S(4,4)) []"
3,-0.574314273819937,0.387469721982477,-0.229726269326886,0.0402107751978758,0.387469721982473,0.140924726128117,-0.0384989913892487,-0.357852957746691,-0.229726269326886,-0.0384989913892496,-0.573860725860892,-0.38884283230251,0.0402107751978718,-0.357852957746695,-0.388842832302508,0.140512986689758
3.1,-0.61993557691075,0.373224214220784,0.0441222111912759,-0.142012088689384,0.373224214220782,0.0610883485544914,0.143455618143117,-0.688814779293513,0.0441222111912735,0.143455618143115,-0.619018808555603,-0.375529037364302,-0.142012088689386,-0.688814779293513,-0.375529037364301,0.062393387112319
3.2,-0.572856491006968,0.204412657225445,0.275358336812868,-0.250860345001838,0.204412657225449,-0.0717667852098918,0.252137719064414,-0.736199781675797,0.275358336812865,0.252137719064417,-0.57205933020952,-0.205867244764601,-0.250860345001835,-0.736199781675804,-0.2058672447646,-0.0711379053026905
3.3,-0.333052376160484,0.00546993137222165,0.618666470538248,-0.129931009129453,0.0054699313722184,0.0205017415856605,0.131617857354713,-0.431506592261959,0.618666470538253,0.131617857354727,-0.332523496483896,-0.00465782589699566,-0.129931009129452,-0.431506592261958,-0.004657825896999,0.0205422460922814
3.4,-0.382319175953403,0.183141903862151,0.466258284066602,-0.0442751183048537,0.18314190386214,0.144848815439353,0.0444534783647096,0.247489043936633,0.466258284066608,0.044453478364724,-0.382149412829209,-0.183260473236735,-0.0442751183048522,0.247489043936636,-0.183260473236739,0.145332679602393
3.5,-0.583735969315421,0.320879067155346,0.0205145571512367,0.0777135828929893,0.320879067155349,0.115626469559946,-0.0793166583255287,0.658326972878678,0.0205145571512389,-0.0793166583255253,-0.583076373158401,-0.323526161148863,0.0777135828929903,0.658326972878677,-0.323526161148864,0.118411956283757
3.6,-0.537410335925071,0.197802344109685,-0.184040901148253,0.220981647703269,0.197802344109689,-0.0465485117072078,-0.222689963206912,0.71063058448236,-0.184040901148256,-0.222689963206914,-0.535677081618596,-0.201001852228614,0.220981647703271,0.710630584482362,-0.201001852228612,-0.0430562515439296
3.7,-0.43775283922716,-0.00591052809856728,-0.400777414731041,0.228877333507055,-0.00591052809856967,-0.0990877654468263,-0.229678085050413,0.486100414659503,-0.400777414731041,-0.229678085050412,-0.434673302269032,0.00405978020263287,0.228877333507056,0.486100414659507,0.00405978020263388,-0.0979400907981724
3.8,-0.204229058874592,-0.111879755162272,-0.642057422213978,0.0152799931381094,-0.111879755162276,0.113352551492952,-0.0150218196023745,-0.0433934539540585,-0.642057422213977,-0.0150218196023763,-0.199461191952587,0.112655884983055,0.0152799931381046,-0.0433934539540577,0.112655884983055,0.113982800068782
3.9,-0.496701045837944,0.183907749775235,-0.133110033471597,-0.0258124348067457,0.183907749775231,0.129038482251614,0.0266977888002851,-0.631103286023691,-0.133110033471599,0.0266977888002819,-0.497004039122671,-0.186065256074482,-0.0258124348067502,-0.631103286023688,-0.18606525607448,0.133188492767625
4,-0.466350904060463,0.152157854506134,0.108294578693673,-0.179950397459965,0.152157854506132,-0.0220436051808615,0.181999933370573,-0.701081413555657,0.108294578693673,0.18199993337057,-0.465112828736252,-0.1575666949463,-0.179950397459963,-0.701081413555655,-0.157566694946299,-0.0138801519148904
4.1,-0.379844755712212,-0.0386293662369376,0.267073824586577,-0.241482526387564,-0.0386293662369382,-0.174535282750664,0.242443041597639,-0.50314025000931,0.267073824586575,0.242443041597636,-0.375262360181778,0.0313837541451126,-0.241482526387567,-0.503140250009311,0.0313837541451118,-0.167568145126939
4.2,-0.265815145395722,-0.228498815400787,0.458207571531965,-0.138358955633372,-0.22849881540079,-0.0665981854102836,0.135280268625108,-0.0926489419943338,0.458207571531961,0.135280268625108,-0.255279175619517,0.222267389648835,-0.138358955633368,-0.0926489419943314,0.222267389648833,-0.068343285238221
4.3,-0.29282696170819,-0.102414913443693,0.348321253443651,0.0277554548106614,-0.102414913443697,0.115475566955778,-0.0273693723845559,0.50878950269823,0.348321253443654,-0.0273693723845652,-0.285183581525124,0.103606445890836,0.0277554548106638,0.508789502698236,0.103606445890826,0.112377158688344
4.4,-0.359186057846162,0.06928804385344,-0.00466148050640743,0.144553985760864,0.0692880438534478,-0.00790491101372773,-0.143405868600054,0.72465128613871,-0.00466148050642073,-0.143405868600075,-0.360447219312625,-0.0682219748744006,0.144553985760872,0.72465128613873,-0.068221974874396,-0.00888571994736298
4.5,-0.250213823253035,-0.0604928063198278,-0.155503080077743,0.227955543551194,-0.0604928063198492,-0.212715998147981,-0.228755653580502,0.515747591369612,-0.15550308007772,-0.228755653580476,-0.250462332620447,0.0592590634327714,0.227955543551162,0.515747591369599,0.0592590634327493,-0.210413039576493
4.6,-0.174167655266528,-0.268040588280821,-0.291924327074591,0.196383992761155,-0.268040588280812,-0.232653831464983,-0.196039468123202,0.175461693886066,-0.291924327074611,-0.196039468123217,-0.171371247824187,0.264317226099577,0.196383992761192,0.175461693886088,0.26431722609961,-0.232008291520001
4.7,-0.138166927430934,-0.349341869812734,-0.390686011344736,0.0364826963300803,-0.349341869812753,-0.00176569684816413,-0.0336685229230609,-0.313563195564244,-0.390686011344682,-0.0336685229229957,-0.129909665862963,0.347121364506494,0.0364826963300041,-0.313563195564286,0.347121364506511,-0.00778018819632161
4.8,-0.179570696721197,-0.0941244307734833,-0.186751210582035,-0.119836441133338,-0.0941244307734831,0.00566559820096062,0.116312639748467,-0.734962545902055,-0.186751210582027,0.116312639748471,-0.176054415209177,0.0996676091046117,-0.119836441133339,-0.734962545902043,0.0996676091046159,0.00337470022624454
4.9,-0.0921660521456576,-0.0658093516476761,0.0320975201106118,-0.220219714179882,-0.0658093516476829,-0.215968986826048,0.218208436503734,-0.576794783060662,0.0320975201106112,0.218208436503733,-0.0930986018661732,0.0726502478639316,-0.220219714179878,-0.576794783060661,0.0726502478639251,-0.217646171723464
5,-0.0141198302652966,-0.235940709605204,0.178841581379794,-0.20910724780969,-0.235940709605208,-0.316136434033816,0.210221183647601,-0.233458114411572,0.178841581379788,0.210221183647592,-0.0164006497416397,0.24141377615908,-0.20910724780968,-0.233458114411564,0.241413776159075,-0.314604859832196
5.1,0.00909076208113326,-0.386631958883089,0.31548658897876,-0.116089088757792,-0.386631958883088,-0.178528997709657,0.118397921024108,0.185766180551313,0.315486588978762,0.118397921024109,0.00583946252590872,0.388936394675448,-0.116089088757797,0.185766180551311,0.38893639467545,-0.175876196391418
