"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(2,1)) []","im(S(2,2)) []"
3,0.426219192344364,0.180401036381225,0.180401036381224,0.776961081485177
3.1,0.731662546992641,0.040581071204972,0.0405810712049645,0.707898469152976
3.2,0.565869850117848,0.108669984291326,0.108669984291325,0.514796706352805
3.3,0.0476644024035214,0.30994993678032,0.30994993678032,0.251075798851603
3.4,-0.326217568745777,0.417545899684064,0.417545899684062,0.0246191578919211
3.5,-0.505010335319366,0.421188102415514,0.421188102415514,-0.157133376436949
3.6,-0.581469549579881,0.367077642830187,0.367077642830189,-0.311707092995488
3.7,-0.612324810074536,0.283021666210494,0.283021666210496,-0.446296398901002
3.8,-0.622462544272234,0.182972279028297,0.182972279028298,-0.56085990850665
3.9,-0.622009393268592,0.0747630168521243,0.0747630168521245,-0.652107365847292
4,-0.614991843014411,-0.0362179788694751,-0.0362179788694737,-0.715065707076325
4.1,-0.603110336377801,-0.145431274246325,-0.145431274246322,-0.743534067154484
4.2,-0.58738462370544,-0.248406828153778,-0.248406828153775,-0.730272390056516
4.3,-0.568865806890451,-0.34022663456894,-0.340226634568939,-0.66745307132279
4.4,-0.54882777107613,-0.414985469473655,-0.414985469473657,-0.547873660995439
4.5,-0.528414695606748,-0.465051097642382,-0.465051097642383,-0.36742057753041
4.6,-0.507395121748817,-0.480260706482509,-0.480260706482504,-0.12905229845288
4.7,-0.481658288466434,-0.448556888103129,-0.448556888103126,0.151284063002787
4.8,-0.440462293252226,-0.362278871476927,-0.362278871476931,0.43470962274479
4.9,-0.368137246919162,-0.23211577653282,-0.232115776532822,0.655427141148467
5,-0.255172714519185,-0.0939252298900604,-0.0939252298900514,0.757635294478672
5.1,-0.10986794898203,0.0102562299530986,0.010256229953105,0.732707716343789
5.2,0.0464748369775818,0.0577822544807791,0.057782254480779,0.605275476701854
5.3,0.194765268886062,0.0495497319579238,0.0495497319579244,0.412353626736547
5.4,0.325428727738245,-0.000531616846278967,-0.000531616846274594,0.190679551886644
5.5,0.436393198575451,-0.0753801444299257,-0.0753801444299209,-0.0307362413247254
5.6,0.52904326525516,-0.159712926426368,-0.159712926426365,-0.232810467735176
5.7,0.605354527609836,-0.241464843732559,-0.241464843732556,-0.40523263236201
5.8,0.665909181758233,-0.311362116386944,-0.311362116386941,-0.544306511794649
5.9,0.707816131453571,-0.36176935211457,-0.361769352114567,-0.650961002133869
6,0.721939514627597,-0.385561975952819,-0.385561975952817,-0.728904775061054
6.1,0.690197602276075,-0.376138593148993,-0.376138593148993,-0.782008424834366
6.2,0.588334866313384,-0.331417548969299,-0.331417548969298,-0.809738192995242
6.3,0.408289909019123,-0.265799165803444,-0.265799165803444,-0.8023352615351
6.4,0.201064985687592,-0.220351372397947,-0.22035137239795,-0.745236847317148
6.5,0.0665476912486078,-0.233770263920764,-0.233770263920765,-0.637550371146342
