"Freq [MHz]","mag(St(Rectangle3_T1,Rectangle3_T1)) []"
217.5,0.991736036466758
218,0.99172584037724
218.5,0.991716011301318
219,0.991706560520484
219.5,0.991697499516796
220,0.991688839961863
220.5,0.991680593703048
221,0.991672772746466
221.5,0.99166538923626
222,0.991658455429608
222.5,0.991651983666785
223,0.991645986335534
223.5,0.991640475828873
224,0.991635464495327
224.5,0.991630964580428
225,0.991626988158144
225.5,0.991623547050665
226,0.991620652734775
226.5,0.991618316232685
227,0.991616547984932
227.5,0.991615357702493
228,0.991614754194844
228.5,0.99161474517011
229,0.991615337002828
229.5,0.991616534464064
230,0.991618340407724
230.5,0.991620755405833
231,0.991623777324247
231.5,0.991627400828762
232,0.991631616809757
232.5,0.9916364117113
233,0.991641766748037
233.5,0.991647656990032
234,0.991654050291874
234.5,0.991660906037785
235,0.991668173668819
235.5,0.99167579095143
236,0.991683681938334
236.5,0.991691754562366
237,0.991699897791455
237.5,0.991707978257349
238,0.991715836251531
238.5,0.991723280957903
239,0.991730084762141
239.5,0.991735976440356
240,0.991740632983007
240.5,0.991743669750962
241,0.991744628585865
241.5,0.991742963401812
242,0.991738022663665
242.5,0.991729028001069
243,0.991715048005596
243.5,0.991694965996874
244,0.991667440202782
244.5,0.991630854352373
245,0.991583256092616
245.5,0.991522279862621
246,0.991445049825472
246.5,0.991348057077025
247,0.991227003498072
247.5,0.99107660211975
248,0.990890320496842
248.5,0.990660049010454
249,0.990375669820616
249.5,0.990024493796191
250,0.989590521451041
250.5,0.9890534688793
251,0.988387480098387
251.5,0.987559422699653
252,0.986526635355369
252.5,0.985233968445173
253,0.983609946782059
253.5,0.981561920101039
254,0.978970228808771
254.5,0.97568185975988
255,0.971505113542346
255.5,0.966209003086736
256,0.959535232716823
256.5,0.951237153078182
257,0.94116714620117
257.5,0.929432014170771
258,0.916602150911869
258.5,0.903869988889294
259,0.892946232307257
259.5,0.885538541665625
260,0.88261991387682
260.5,0.884032138671899
261,0.888727642259578
261.5,0.895363072416458
262,0.902779094992515
262.5,0.910185802014872
263,0.917138175812749
263.5,0.923436003576664
264,0.929026740468698
264.5,0.933936021821084
265,0.938224927867319
265.5,0.941966199174527
266,0.945232125589631
266.5,0.948089053919604
267,0.950595420253244
267.5,0.952801542072921
268,0.95475021089546
268.5,0.95647758573629
269,0.958014139904909
269.5,0.959385547906651
270,0.96061346848817
270.5,0.96171621411051
271,0.96270931291175
271.5,0.963605975502359
272,0.964417480513914
272.5,0.965153492215737
273,0.965822322020903
273.5,0.966431143967188
274,0.966986172581338
274.5,0.967492810041057
275,0.967955768274589
275.5,0.968379170577527
276,0.968766636457617
276.5,0.969121352712889
277,0.969446133178705
277.5,0.969743469120457
278,0.970015571879497
278.5,0.970264409082815
279,0.970491735487736
279.5,0.970699119339823
280,0.97088796496611
280.5,0.971059532199225
281,0.971214953125199
281.5,0.971355246563928
282,0.971481330622748
282.5,0.971594033607495
283,0.971694103529188
283.5,0.971782216406425
284,0.971858983532086
284.5,0.971924957846769
285,0.971980639539673
285.5,0.972026480979423
286,0.97206289106221
286.5,0.97209023905178
287,0.972108857975123
287.5,0.972119047628595
288,0.972121077241573
288.5,0.972115187838184
289,0.972101594332113
289.5,0.972080487384789
290,0.972052035053136
290.5,0.972016384249654
291,0.971973662034569
291.5,0.971923976757223
292,0.971867419061641
292.5,0.971804062769252
293,0.971733965650095
293.5,0.971657170092313
294,0.971573703678507
294.5,0.971483579676313
295,0.971386797449643
295.5,0.971283342796056
296,0.971173188215023
296.5,0.971056293111033
297,0.970932603934959
297.5,0.970802054266423
298,0.970664564839428
298.5,0.970520043513028
299,0.970368385188313
299.5,0.970209471672613
