"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
248,1.86495094288151,-112.08368560579
248.5,1.80555367766519,-104.965161881098
249,1.7608181808849,-97.8381039734809
249.5,1.73106240495338,-90.6983587180924
250,1.71664692190315,-83.5417107325696
250.5,1.71797714810264,-76.3638728887539
251,1.73550583532188,-69.1604763903397
251.5,1.76973585125397,-61.9270604055934
252,1.82122327562666,-54.6590612004756
252.5,1.89058084142407,-47.3518007132291
253,1.97848175456407,-40.0004745066152
253.5,2.08566392966751,-32.6001390285455
254,2.21293468442407,-25.1456981056686
254.5,2.36117594056197,-17.6318885875629
255,2.53134998568784,-10.0532650513724
255.5,2.72450585737236,-2.40418346797707
256,2.94178641897893,5.32121627909368
256.5,3.18443620600046,13.1290291418749
257,3.45381013228801,21.0256050556671
257.5,3.75138315773613,29.0175706326565
258,4.07876103299217,37.1118525637357
258.5,4.43769225289301,45.3157029086972
259,4.83008136894946,53.636726475163
259.5,5.25800383274471,62.0829105094573
260,5.72372256708386,70.6626569484552
260.5,6.22970649073927,79.3848175107131
261,6.77865125641375,88.2587319383738
261.5,7.37350250095011,97.2942697390433
262,8.01748195291645,106.501875819664
262.5,8.71411679672452,115.892620453212
263,9.4672727559461,125.478254074601
263.5,10.2811914332962,135.271267465608
264,11.1605325331124,145.284957961082
264.5,12.11042169678,155.53350239156
265,13.1365048057935,166.032037572261
265.5,14.2450097550531,176.796749257164
266,15.4428168756273,187.84497060161
266.5,16.7375393977352,199.195291320045
267,18.1376155987776,210.867678890078
267.5,19.6524145874233,222.883613343106
268,21.29235804485,235.266237399241
268.5,23.0690606931333,248.040523954161
269,24.9954928070833,261.233463212865
269.5,27.0861687530195,274.87427209494
270,29.3573663558143,288.994628913992
270.5,31.8273829017281,303.628936765873
271,34.5168348273286,318.814619552578
271.5,37.449009685815,334.592455126319
272,40.6502809007818,351.006950665606
272.5,44.1505982164913,368.106766093393
273,47.984069766235,385.945192112824
273.5,52.1896554801097,404.580690256696
274,56.8119963678782,424.077503196532
274.5,61.9024103408496,444.506344387215
275,67.5200930742061,465.94517684953
275.5,73.7335724826719,488.480091374536
276,80.6224783868903,512.20629444126
276.5,88.2797058203415,537.229215304158
277,96.8140724217563,563.665739443405
277.5,106.353599163343,591.645570951725
278,117.049581555195,621.312717991876
278.5,129.081668505098,652.827080886808
279,142.664232321936,686.366098044077
279.5,158.054401441047,722.126364970187
280,175.562244615388,760.325076875303
280.5,195.563751026317,801.20104106398
281,218.517456900173,845.014837795085
281.5,244.985839732553,892.047439438883
282,275.662950360073,942.596165873961
282.5,311.410190081215,996.966159155006
283,353.302655764553,1055.45444055265
283.5,402.689012660466,1118.32180704221
284,461.268238905828,1185.74491690879
284.5,531.186384391341,1257.73626258325
285,615.154707545149,1334.01239224678
285.5,716.585041348254,1413.77950256122
286,839.724520410944,1495.3892905071
286.5,989.74107888831,1575.79734587108
287,1172.64755214543,1649.73852659785
287.5,1394.83184558883,1708.54464277499
288,1661.76291717544,1738.64023041593
288.5,1975.20658789682,1720.11527726312
289,2328.27490191829,1626.61193959162
289.5,2698.6059004138,1429.06478010152
290,3043.03041883479,1106.37154893404
290.5,3301.49437787184,662.433616686915
291,3417.11362012586,139.170563470701
291.5,3364.96056515587,-391.082413208239
292,3166.09862613576,-855.607665024381
292.5,2873.35464345187,-1210.7286491436
293,2543.65370174568,-1448.93628754075
293.5,2219.13648661792,-1586.82578465679
294,1923.16620272487,-1649.50860391656
294.5,1664.74540388188,-1660.71218080288
295,1444.44406805107,-1639.02430609822
295.5,1258.8461959254,-1597.63482593096
296,1103.16632991159,-1545.37192311739
296.5,972.557707710697,-1487.92161440026
297,862.663371377039,-1428.8375236566
297.5,769.782082806468,-1370.27399755497
298,690.859370399959,-1313.48575723677
298.5,623.411104670036,-1259.15737799989
299,565.430106215988,-1207.61674254678
299.5,515.297294492815,-1158.97199274363
300,471.704993710494,-1113.19888824127
300.5,433.593786228159,-1070.19627377159
301,400.10179015027,-1029.82110524643
301.5,370.524438640455,-991.910385486591
302,344.28278011094,-956.294717997798
302.5,320.898542558215,-922.806496522516
303,299.97450563948,-891.284668441032
303.5,281.179014591428,-861.577319792713
304,264.233720304965,-833.542887013502
304.5,248.903833727483,-807.050515525084
305,234.990343981093,-781.979901136616
305.5,222.323774985332,-758.220830737063
306,210.759152038614,-735.67256099996
306.5,200.171924002362,-714.243123113948
307,190.454643590927,-693.848608458689
307.5,181.51425187154,-674.412468572086
308,173.269846574864,-655.864848740682
308.5,165.650839622152,-638.14196550496
309,158.59542922149,-621.185532606975
309.5,152.049327362527,-604.942236301243
310,145.96469559589,-589.363258760837
310.5,140.299251415816,-574.403847048635
311,135.015514975209,-560.022924462744
311.5,130.080171709815,-546.182740788698
312,125.463531082214,-532.84855795555
312.5,121.139065344378,-519.988367703115
313,117.083015165035,-507.572638061462
313.5,113.274051333721,-495.574085680049
314,109.692983659477,-483.967471297073
314.5,106.322509724294,-472.729415893141
315,103.146997403833,-461.838235317408
