"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
306.5,71.0589747832651,-344.166834360266
307,70.5170627637609,-340.970662208932
307.5,69.9900934888029,-337.80630171256
308,69.4777305989468,-334.672815040909
308.5,68.9796529832873,-331.569286844963
309,68.4955542009489,-328.494823198151
309.5,68.025141937909,-325.448550577184
310,67.568137497288,-322.429614880013
310.5,67.1242753213827,-319.437180478587
311,66.6933025438511,-316.470429304149
311.5,66.2749785705757,-313.528559962965
312,65.8690746878595,-310.610786880435
312.5,65.4753736967075,-307.716339471651
313,65.0936695720482,-304.844461336539
313.5,64.7237671458604,-301.99440947779
314,64.3654818132374,-299.165453539874
314.5,64.0186392605351,-296.35687506746
315,63.6830752148068,-293.567966781653
315.5,63.3586352138289,-290.798031872491
316,63.0451743960781,-288.046383306186
316.5,62.742557310106,-285.312343145638
317,62.4506577428214,-282.595241882796
317.5,62.1693585662604,-279.894417781434
318,61.8985516024896,-277.209216228977
318.5,61.6381375063552,-274.538989095983
319,61.3880256658514,-271.883094101945
319.5,61.1481341199514,-269.240894186051
320,60.9183894937968,-266.61175688156
320.5,60.6987269512218,-263.995053692442
321,60.4890901646336,-261.390159470931
321.5,60.2894313023533,-258.796451794625
322,60.0997110335754,-256.213310341736
322.5,59.9198985511773,-253.640116263094
323,59.749971612686,-251.076251549466
323.5,59.5899165997692,-248.52109839271
324,59.4397285967117,-245.974038539264
324.5,59.2994114884006,-243.434452634402
325,59.1689780784392,-240.901719555648
325.5,59.0484502280963,-238.375215733671
326,58.9378590168867,-235.854314458927
326.5,58.8372449256854,-233.338385172216
327,58.7466580433822,-230.826792737259
327.5,58.6661582982024,-228.318896693293
328,58.5958157149374,-225.814050485581
328.5,58.5357106994697,-223.311600671612
329,58.4859343521172,-220.810886100659
329.5,58.4465888114772,-218.311237064188
330,58.4177876306303,-215.811974414501
330.5,58.3996561877342,-213.312408648795
331,58.3923321332562,-210.811838955641
331.5,58.3959658763021,-208.309552220707
332,58.4107211127481,-205.804821988303
332.5,58.4367753981432,-203.296907375089
333,58.4743207686445,-200.785051932047
