"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(2,1)) []","im(S(2,2)) []"
3,-0.502506058030831,-0.522894111863928,-0.522894111863928,-0.124940937718313
3.1,-0.591413179334138,-0.439862909256691,-0.43986290925669,-0.309592526911643
3.2,-0.652871152440995,-0.330008312938258,-0.330008312938259,-0.480807225594855
3.3,-0.700705660625258,-0.204543912470827,-0.204543912470828,-0.627753775966646
3.4,-0.740861996715015,-0.0723996596030189,-0.0723996596030195,-0.735072154223853
3.5,-0.775500492692099,0.0567002126793106,0.0567002126793107,-0.782873512424529
3.6,-0.804032512241479,0.170259431066822,0.170259431066821,-0.747851561454667
3.7,-0.822813604941417,0.251921168893847,0.251921168893846,-0.607710070599688
3.8,-0.824375323371804,0.28270749808041,0.28270749808041,-0.352370390425492
3.9,-0.797688173669382,0.247559490123699,0.247559490123698,-0.0031934907551217
4,-0.73186902408842,0.148139190327332,0.148139190327331,0.37098074134915
4.1,-0.623707537313005,0.0130411249719929,0.0130411249719925,0.668805807991161
4.2,-0.482680505575388,-0.110702184160194,-0.110702184160192,0.81206188636634
4.3,-0.326026683429461,-0.183133012462674,-0.183133012462672,0.792714330552492
4.4,-0.168628496555148,-0.188610237661903,-0.188610237661906,0.661521870482961
4.5,-0.0186626898319837,-0.132598348057132,-0.132598348057136,0.482474882608774
4.6,0.119157943093671,-0.0313544553699221,-0.0313544553699188,0.300553475602248
4.7,0.237384654639732,0.0915162073652878,0.0915162073652922,0.132532074943411
4.8,0.32011099970498,0.201755102681651,0.201755102681642,-0.0305845034176628
4.9,0.344633857845783,0.260818854220025,0.260818854220011,-0.211860053539181
5,0.307931511438995,0.255825861450824,0.255825861450831,-0.42016528080157
5.1,0.249475023854859,0.215539321806771,0.215539321806784,-0.624345457511422
5.2,0.198089916022604,0.17890871280208,0.178908712802078,-0.774054747449408
5.3,0.147495990402989,0.167128633328737,0.167128633328734,-0.842672491694836
5.4,0.093097863796776,0.186609092863885,0.186609092863896,-0.834650855944434
5.5,0.0421811928602239,0.237771884712975,0.237771884712989,-0.768998500914774
5.6,0.00473036695348391,0.315605005016193,0.315605005016195,-0.666368435941655
5.7,-0.0137457308331081,0.407400277532121,0.407400277532119,-0.542214727324334
5.8,-0.0140401952799586,0.496330645586697,0.496330645586699,-0.403447417078253
5.9,-0.00156665805901232,0.568142446233604,0.568142446233609,-0.249595573195525
6,0.0167186481972646,0.612801929989533,0.612801929989534,-0.0775683254409309
6.1,0.0354318612653188,0.621403286207585,0.621403286207583,0.112880062273215
6.2,0.0535025367950944,0.583307070161306,0.583307070161304,0.313429266123969
6.3,0.0768258362844775,0.486756407394724,0.486756407394724,0.498897547748904
6.4,0.120739956333694,0.32606612492891,0.326066124928913,0.615922817798442
6.5,0.208884644136044,0.119492690162821,0.119492690162821,0.58226885945115
