"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(1,3)) []","im(S(1,4)) []","im(S(2,1)) []","im(S(2,2)) []","im(S(2,3)) []","im(S(2,4)) []","im(S(3,1)) []","im(S(3,2)) []","im(S(3,3)) []","im(S(3,4)) []","im(S(4,1)) []","im(S(4,2)) []","im(S(4,3)) []","im(S(4,4)) []"
3,-0.0540692487781967,0.015901473981031,-0.934058807171893,0.00345176327711091,0.0159014739810311,0.0751467071901269,0.00317455568934876,-0.850077961913653,-0.934058807171892,0.00317455568934892,-0.0461656172549842,0.015444705270228,0.00345176327711104,-0.850077961913654,0.0154447052702281,0.0733006458431788
3.1,-0.00444414863462629,0.0155707721659411,-0.965119692428565,0.00518508255369954,0.0155707721659372,0.0944370521397029,0.00488955504171998,-0.77426476614359,-0.965119692428565,0.00488955504175585,0.00428483610339167,0.0151031469994405,0.00518508255366862,-0.774264766143594,0.0151031469994364,0.092844356813719
3.2,0.0237330295856732,0.0123969419984645,-0.963638916190985,0.00909903908163393,0.0123969419984613,0.107042431228006,0.00882237270364476,-0.670822849167414,-0.963638916190984,0.00882237270367743,0.0329827559017682,0.0119332823302844,0.00909903908160103,-0.670822849167419,0.0119332823302781,0.105738920018892
3.3,0.0270193402949362,0.00619844082655845,-0.926533397105547,0.0153902745986361,0.00619844082655741,0.113622980552872,0.0151763083368281,-0.542525046381477,-0.926533397105544,0.0151763083368419,0.0363832214598722,0.00575566027678508,0.0153902745986185,-0.542525046381482,0.00575566027677973,0.112635304044796
3.4,0.00494992608361489,-0.00281870116892074,-0.853484624326074,0.0238656903111295,-0.00281870116892116,0.114690239422391,0.0237619898356353,-0.393378669575798,-0.853484624326069,0.0237619898356359,0.0139596628693382,-0.00322088048178812,0.0238656903111271,-0.3933786695758,-0.00322088048179029,0.114039342179072
3.5,-0.0397664725776652,-0.0139895810835461,-0.747464162472406,0.0338542670236675,-0.0139895810835477,0.110568124914136,0.0339067353817041,-0.228689205540302,-0.747464162472402,0.0339067353817048,-0.0315855828088309,-0.0143280441703445,0.03385426702367,-0.228689205540301,-0.0143280441703436,0.110271434341819
3.6,-0.10158507019995,-0.0261919103114605,-0.614600828688824,0.0442178537094272,-0.0261919103114633,0.10139956397011,0.0444621003368044,-0.0549965823458368,-0.614600828688822,0.0444621003368126,-0.0946563704810545,-0.0264406701077586,0.0442178537094255,-0.0549965823458344,-0.0264406701077563,0.101471576447013
3.7,-0.172926364343657,-0.0379281709445183,-0.463346469539605,0.0534773378497864,-0.0379281709445202,0.0871873641354361,0.0539280132118994,0.120135434771294,-0.463346469539605,0.0539280132119122,-0.167573147336967,-0.0380606296776831,0.0534773378497793,0.120135434771296,-0.0380606296776808,0.0876381696207517
3.8,-0.245297406064539,-0.0474732209100269,-0.303165492148186,0.0600158823907998,-0.0474732209100256,0.0678742041233509,0.0606571212524932,0.288454402372359,-0.303165492148187,0.0606571212525025,-0.241710810265485,-0.0474658868929728,0.0600158823907925,0.288454402372362,-0.0474658868929704,0.0687052505167205
3.9,-0.310532228757054,-0.0530598065999341,-0.143136379887797,0.0622939686177745,-0.0530598065999302,0.0434809381987713,0.0630743504966936,0.441428869991488,-0.143136379887798,0.0630743504966945,-0.308758992799015,-0.0528963080595174,0.0622939686177718,0.44142886999149,-0.0528963080595137,0.0446772540716101
